ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,tn_PDS3,tn_PDS4,tn_PDS5,tn_PDS6_Female,tn_PDS7_Male,tn_PDS8_Female,tn_PDS9_Male,tn_PDS10_Female,tn_PDS12_Male,EMPQ_emotional,EMPQ_cognitive,EMPQ_IRI_motiv,tn_BFI6_Rev,tn_BFI21_Rev,tn_BFI31_Rev,tn_BFI2_Rev,tn_BFI12_Rev,tn_BFI27_Rev,tn_BFI37_Rev,tn_BFI8_Rev,tn_BFI18_Rev,tn_BFI23_Rev,tn_BFI43_Rev,tn_BFI9_Rev,tn_BFI24_Rev,tn_BFI34_Rev,tn_BFI35_Rev,tn_BFI41_Rev,EXTRAVERSION,AGREEABLE,CONSCIENTIOUS,NEUROTICISM,OPENESS
3724,1,0,0, ,1,3,5,5,4,1,5,3,4,4,5,5,4,1,5,5,5,5,4,1,5,5,1,4,2,4,5,5,1,5,1,5,2,4,4,5,5,5,1,4,3,5,1,2,5,5,2,1,1, ,2, ,1, ,3,4.27272727272727,5,3.5,3,5,4,1,5,5,5,2,5,4,1,1,2,1,1,5,4.5,3.77777777777778,3.77777777777778,2.375,4.6
3724,4,0,0, ,2,3,1,1,5,1,4,5,5,1,5,4,4,1,5,5,4,3,5,1,5,4,5,4,1,1,3,4,1,5,1,4,4,4,5,4,4,5,1,4,1,4,2,4,1,1,3,3,3,3, ,3, ,4, ,4.18181818181818,4.22222222222222,4.66666666666667,1,1,2,5,5,5,5,5,5,5,5,1,5,2,2,4,2.625,4.66666666666667,4.88888888888889,2.625,3.4
3729,1,0,0, ,2,3,5,2,5,1,4,3,5,2,4,5,4,2,5,5,4,5,5,4,5,5,2,4,2,2,4,5,2,5,3,4,4,5,5,4,3,5,2,4,4,4,4,5,4,4,2,4,3,3, ,3, ,4, ,4,4.44444444444444,4.5,3,4,2,4,4,4,4,4,2,4,2,2,4,2,3,2,4.125,4.44444444444444,4,3.25,3.9
3729,4,0,0, ,1,3,4,2,3,1,5,5,5,5,4,5,5,2,5,5,4,5,5,5,3,4,4,5,5,3,5,4,1,3,4,4,4,5,5,4,4,5,4,4,4,5,1,5,4,5,2,2,2, ,1, ,2, ,4,3.54545454545455,4.55555555555556,4.16666666666667,1,2,2,4,4,5,2,1,1,1,2,2,3,2,2,5,3.5,4.44444444444444,2.77777777777778,3,4.4
3731,1,0,0, ,1,1,4,3,2,1,5,2,4,2,3,4,4,2,4,3,3,2,4,4,2,2,2,4,3,4,4,2,2,2,3,2,2,3,3,4,4,4,4,2,2,3,4,4,2,2,3,3,3, ,3, ,2, ,3,2.63636363636364,3.66666666666667,3.33333333333333,4,4,4,3,4,4,2,4,2,3,4,3,2,2,2,2,3.5,3.55555555555556,2.88888888888889,2.25,2.9
3731,4,0,0, ,1,1,3,3,2,1,3,4,4,2,3,5,4,1,5,4,5,5,4,4,4,5,3,4,3,2,4,4,3,3,2,3,4,4,4,3,4,4,3,2,1,4,4,4,4,3,3,3,3, ,3, ,2, ,3,3.63636363636364,4.33333333333333,3.16666666666667,2,3,2,3,5,3,3,4,2,3,2,3,4,3,2,2,3.375,3.77777777777778,3,2.75,3.6
3733,1,0,0, ,2,2,4,1,5,1,5,4,5,1,4,5,5,1,5,3,5,4,4,1,5,5,4,5,1,2,5,5,1,5,1,5,4,5,5,2,5,5,2,4,4,4,1,5,4,5,3,3,2, , ,3, ,4, ,3.27272727272727,3.66666666666667,4.16666666666667,2,2,2,5,5,5,4,5,5,5,2,2,4,4,1,5,3.625,4.77777777777778,4.55555555555556,3,4.5
3733,4,0,0, ,2,2,5,1,5,1,5,5,5,5,3,5,5,1,5,5,5,5,1,1,4,5,5,5,4,1,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,1,5,3,3,3,3, ,1, ,4, ,3.09090909090909,5,4.16666666666667,1,1,1,5,5,5,1,1,5,2,5,3,5,5,1,1,3.5,4.11111111111111,4.22222222222222,3.625,4.2
3738,1,0,0, ,2,2,3,3,4,3,4,4,4,5,5,4,4,3,4,3,4,3,4,5,4,5,4,4,4,3,4,3,3,4,4,5,4,3,4,4,4,3,3,4,5,5,2,2,5,5,3,3,3,3, ,3, ,4, ,3.90909090909091,4,3.83333333333333,2,2,2,3,3,3,3,1,1,2,1,1,3,2,2,4,2.75,3.22222222222222,2.77777777777778,3.125,4.2
3741,4,0,0, ,2,3,4,4,5,2,4,4,5,4,4,5,5,1,5,5,3,4,5,2,4,5,2,4,2,1, ,4,1,5,1,5,5,4,4,4,3,5,4,4,4,3,1,5,2,5,2,4,3,3, ,3, ,4, ,4.09090909090909,3.77777777777778,4.33333333333333,2,4,1,2,5,5,2,2,4,4,4,2,5,2,3,5,3.625,4.11111111111111,4.11111111111111,3.125,4.22222222222222
3745,1,2,0, ,1,3,4,2,5,1,5,1,5,2,5,5,5,1,5,3,5,5,5,1,2,3,2,5,1,5,3,4,2,5,2,3,3,5,5,5,3,5,1,4,1,5,4,3,1,1,3,3,1, ,1, ,1, ,3,3.6,4.88888888888889,4.33333333333333,5,4,3,4,5,4,5,4,5,5,5,1,1,1,3,2,4.375,4.55555555555556,4.77777777777778,1.5,3.5
3745,4,2,0, ,2,3,4,3,5,1,4,5,5,3,4,5,5,2,5,2,4,5,5,1,3,4,3,5,1,5,5,4,2,5,2,5,3,5,5,4,4,5,2,4,2,4,4,3,2,3,3,3,4,3, ,3, ,4, ,3.45454545454545,4.55555555555556,4.5,1,3,3,3,4,4,4,3,5,5,4,2,1,2,2,2,3.75,4.22222222222222,4.55555555555556,1.875,3.8
3746,1,0,0, ,2,2,3,2,3,1,4,5,5,4,3,5,5,2,5,3,4,3,5,3,3,5,3,3,1,3,4,4,3,4,4,4,4,5,5,4,3,5,2,4,3,4,2,5,4,4,1, ,3,3, ,3, , , ,3.81818181818182,4.44444444444444,3.66666666666667,1,3,2,4,4,3,4,2,3,5,2,3,3,2,3,4,3.25,4.22222222222222,3.66666666666667,2.75,4.1
3746,4,0,0, ,2,2,4,2,5,1,4,2,4,2,4,3,2,3,4,3,4,4,4,1,4,4,2,3,3,4,3,4,2,4,4,3,2,4,4,3,4,4,4,2,4,3,2,4,4,2,3,3,3,2, ,3, ,1, ,3.18181818181818,4,3.83333333333333,4,4,4,4,3,4,2,4,5,3,2,2,2,3,2,4,3.75,3.55555555555556,3.66666666666667,2.875,3.2
3747,1,0,0, ,2,3,5,5,5,2,5,1,4,5,1,5,5,5,4,1,5,5,2,5,2,5,1,4,5,1,5,5,5,3,5,3,1,4,4,2,1,5,5,3,4,3,1,3,5,4,4, , , , ,5, , , ,2,3.55555555555556,2.83333333333333,5,5,5,1,1,1,1,1,1,1,1,5,5,4,5,5,5,2.33333333333333,2.55555555555556,3.5,4.5
3747,4,0,0, ,1,3,3,1,4,1,4,4,4,3,4,4,5,2,5,4,4,5,4,1,4,4,3,4,1,4,5,5,3,4,1,5,4,4,5,3,2,5,4,3,2,1,1,5,3,3,2,1,1, ,1, ,2, ,1,4,4,3.66666666666667,2,3,2,5,4,3,2,3,5,5,3,2,2,3,4,5,3.75,3.88888888888889,4.11111111111111,2.375,3.9
3755,1,0,0, ,2,1,3,3,5,1,5,5,5,1,4,5,3,3,5,3,3,3,3,2,5,5,3,3,2,4,4,1,1,5,1,5,1,5,5,4,4,5,1,5,1,3,3,3,4,5,4,4,3,4, ,3, ,4, ,3.27272727272727,4.22222222222222,3,1,3,5,3,3,5,5,5,4,4,2,2,2,2,2,3,3,3.88888888888889,4.44444444444444,2.125,4
3755,4,0,0, ,2,1,5,5,5,2,1,1,1,2,1,3,2,3,4,5,3,2,3,1,4,3,4,3,1,1,3,5,3,5,1,1,3,4,5,3,5,3,3,5,5,2,5,3,5,2,4,4,3,3, ,3, ,4, ,2.81818181818182,2.66666666666667,2,5,2,3,1,3,3,3,4,5,5,1,5,5,3,1,1,3.375,2.66666666666667,4.33333333333333,3.75,2
3756,1,0,0, ,2,2,4,3, ,3,3,3,4,4,3,5,5,3,4,3,3,4,4,4,3,4,4,4,4,3,4,5,3,5,3,2,4,5,4,4,4,5,3,3,4,3,3,4,4,3,3,3,3,3, ,3, ,4, ,3.09090909090909,3.55555555555556,3.16666666666667,3,2,2,3,3,3,3,2,2,2,2,3,3,2,2,3,3.75,3.66666666666667,3,3,3.2
3756,4,0,0, ,2,2,4,3,5,1,5,4,5,2,3,5,5,2,5,4,5,5,5,1,5,3,3,5, ,1,5,4,1,5,1,3,3,5,5,3,4,5,1,5,1,3,1,5,2,4,3,4,3,3, ,3, ,4, ,3.18181818181818,3.5,3.5,2,3,3,3,4,5,5,4,5, ,4,3,5,3,2,5,3.875,4.66666666666667,4.75,2.875,4
3763,1,0,0, ,1,2,5,1,4,1,3,3,4,2,2,5,3,2,5,4,4,3,4,5,3,3,2,5,3,3,3,4,2,4,2,2,3,4,5,2,4,4,2,4,3,3,5,4,4,4,3,3,3, ,3, ,2, ,2,3.18181818181818,4.22222222222222,3.66666666666667,3,4,3,5,4,4,4,4,1,3,2,4,3,4,2,1,3.625,4.22222222222222,3.55555555555556,3,3
3763,4,0,0, ,1,2,3,1,4,2,3,1,5,4,1,4,3,1,4,3,3,3,3,1,3,3,3,3,4,3,2,4,2,4,3,2,2,3,4,1,4,5,3,2,3,2,3,4,2,2,2,2,3, ,1, ,1, ,4,3.54545454545455,4.11111111111111,3.83333333333333,5,3,4,5,5,4,3,2,5,2,4,5,3,5,2,3,3.75,3.88888888888889,3.44444444444444,3.375,2.6
3766,1,0,0, ,1,1,2,1,3,3,1, ,3,4,2,4,3,2,4,4,2,1,4,4,4,5,3,3,1,3,3,4,1,2,3,4,4,3,4,3,4,4,3,2,3,1,1,4,4,1,3,2,3, ,2, ,1, ,4,3.09090909090909,3.55555555555556,3.33333333333333, ,3,2,5,4,5,3,2,2,5,2,4,3,3,2,5,2.71428571428571,3.77777777777778,2.88888888888889,3.375,2.8
3766,4,0,0, ,1,1,3,3,4,1,2,3,4,3,2,3,5,3,4,3,1,5,3,1,4,4,2,2,2,2,2,4,2,3,3,4,2,3,3,2,5,4,3,2,5,3,4,3,2,1,3,3,3, ,1, ,1, ,4,3.18181818181818,3.44444444444444,3.16666666666667,3,4,4,3,3,4,3,3,5,4,4,4,4,4,1,2,4,3.11111111111111,3.55555555555556,3.5,2.3
3768,1,0,0, ,1,2,5,4,5,2,4,1,3,5,2,5,5,2,4,4,3,5,5,2,3,5,1,5,2,3,4,4,2,5,2,2,4,4,4,4,1,4,3,4,5,5,3,5,5,1,2,3,3, ,1, ,2, ,4,3.63636363636364,4.66666666666667,3.66666666666667,5,5,2,2,4,4,3,1,4,4,1,4,3,2,5,3,4.375,3.88888888888889,3.55555555555556,3.125,3.7
3768,4,0,0, ,1,2,5,3,4,1,5,4,5,1,5,5,4,3,5,3,5,5,4,1,4,5,2,4,1,1,4,4,2,5,1,5,3,4,5,5,4,5,3,4,2,2,1,4,1,5,2,1,1, ,1, ,1, ,5,3.81818181818182,4.22222222222222,4,2,4,3,3,3,4,3,5,5,5,5,1,5,1,2,5,4,3.77777777777778,4.77777777777778,2.25,4.3
3769,1,0,0, ,1,3,2,2,3,1,3,4,3,1,2,3,3,1,4,1,3,2,2,1,3,3,3,2,3,4,4,4,2,3,2,4,2,3,4,4,4,5,2,3,1,3,3,4,2,3,3,3,3, ,3, ,2, ,3,2.54545454545455,3.11111111111111,2.5,2,3,4,4,5,4,4,5,5,3,4,4,2,2,2,3,3.125,3.44444444444444,3.77777777777778,2,3.1
3769,4,0,0, ,2,3,3,1,5,1,5,5,5,5,1,4,5,2,5,4,4,5,5,1,5,5,1,5,1,4,5,4,1,5,1,5,2,5,5,3,2,5,1,4,3,3,2,5,1,5,3,3,3,3, ,3, ,1, ,3.90909090909091,4.77777777777778,4.66666666666667,1,5,4,5,4,5,5,1,5,5,5,5,2,3,4,4,4,4.88888888888889,4.44444444444444,3,4.4
3771,1,2,0, ,1,3,3,4,4,1,2,4,3,1,1,2,5,4,5,5,4,4,4,1,4,3,1,5,1,1,3,4,1,5,1,5,4,5,5,1,1,5,4,5,3,4,1,3,1,5, , , , , , , , , ,3.7,4,3.5,2,5,2,2,2,5,2,5,5,5,5,5,5,5,5,5,3.75,3.44444444444444,4.88888888888889,3.625,3.8
3771,4,2,0, ,2,3,3,2,5,1,4,2,4,3,4,3,4,2,4,3,3,4,4,1,2,4,1,3,1,2,4,3,2,4,3,5,3,4,4,4,2,4,3,4,2,5,4,4,2,5, , , , , , , , , ,3.4,4.55555555555556,4.33333333333333,4,5,3,4,4,4,3,3,5,5,4,2,4,2,4,2,3.75,3.77777777777778,4.22222222222222,2.375,3.9
3775,1,0,0, ,2,2,3,1,4,1,5,3,5,2,4,5,5,1,5,2,5,5,3,3,1,5,2,4,1,4,5,4,1,4,1,3,1,4,4,4,3,5,1,4,2,3,3,4,1,3, , , , , , , , , ,2.63636363636364,4,3.33333333333333,3,4,5,5,5,5,5,4,3,5,5,2,2,2,3,3,4.25,4.44444444444444,4.22222222222222,1.625,4
3782,1,0,0, ,2,3,5,4,5,2,3,2,4,2,3,5,3,4,5,5,2,4,4,3,5,3,2,5,3,1,2,4,4,5,3,2,5,4,4,1,2,4,4,5,5,4,1,4,5,1,3,4,3,3, ,4, ,4, ,3.27272727272727,4.88888888888889,4.5,4,4,1,2,2,2,2,4,3,3,1,3,5,5,4,5,3.625,3.22222222222222,3.88888888888889,4.125,3.1
3785,1,0,0, ,1,3,4,2,3,1,3,3,4,4,4,5,4,1,3,2,5,3,4,3,4,5,2,4,2,5,3,4,2,3,2,4,2,4,4,5,3,4,2,4,2,5,1,5,2,3,3,3,3, ,3, ,2, ,2,3.63636363636364,3.66666666666667,4.33333333333333,3,4,4,4,5,4,4,2,3,4,4,2,1,1,3,5,3.75,4.22222222222222,3.33333333333333,1.875,4.1
3801,1,0,0, ,1,3,3,2,4,1,4,3,4,4,5,5,5,3,3,5,2,4,4,1,3,3,5,4,2,2,5,4,2,5,3,2,5,4,3,4,3,5,3,4,5,5,3,4,2,3,2,3,3, ,2, ,2, ,3,2.63636363636364,4.11111111111111,3.5,3,1,1,4,3,4,3,2,5,4,4,1,4,2,3,3,3.25,3.77777777777778,3.77777777777778,3,3.5
3801,4,0,0, ,2,3,4,3,2,3,4,3,3,4,3,4,5,2,3,4,2,3,2,3,4,4,4,4,3,2,4,3,2,2,3,3,4,4,3,2,3,4,4,2,4,3,2,4,4,1,3,4,3,2, ,4, ,4, ,3.54545454545455,3.66666666666667,3.5,3,2,2,3,4,4,2,2,3,3,2,3,4,4,3,4,3.25,3.33333333333333,2.44444444444444,3.625,3.2
3802,4,0,0, ,1,2,4,4,2,2,3,3,3,3,5,4,3,3,3,2,4,3,2,5,3,4,4,2,4,4,4,4,3,3,3,3,3,2,4,4,3,4,5,2,2,4,2,4,2,1, , , , , , , , , ,2.27272727272727,3.55555555555556,2.33333333333333,3,2,3,2,3,3,1,3,1,2,4,1,2,2,3,4,3.25,2.44444444444444,2.66666666666667,2.125,3.4
3804,1,0,0, ,2,3,4,1,5,1,5,5,5,1,4,5,5,1,5,3,4,4,5,1,3,5,2,5,1,1,5,3,1,5,1,5,3,4,5,3,4,5,1,4,1,4,4,5,3,4,2,2,2,2, ,4, ,1, ,4.45454545454545,5,3.5,1,4,3,5,5,5,5,5,5,5,3,2,5,3,2,2,3.625,4.88888888888889,4.66666666666667,2.375,4.1
3804,4,0,0, ,1,3,2,3,4,2,3,5,4,4,1,5,4,2,4,5,4,2,4,2,5,4,4,4,2,2,4,3,2,4,3,1,4,4,4,4,4,4,2,4,3,3,3,4,4,2,3,3,3, ,3, ,1, ,1,3.45454545454545,3.88888888888889,3.83333333333333,1,2,2,3,4,4,4,2,4,4,2,5,4,2,2,3,2.5,3.88888888888889,3.55555555555556,3.625,3.1
3810,1,2,0, ,1,2,3,4,4,4,3,5,2,4,2,5,3,3,4,5,4,2,4,3,5,5, ,4,4,1,4,2,4,3,5,4,5,2,3,1,5,2,4,4,3,4,4,2,3,3,3,3,3, ,3, ,2, ,1,3.81818181818182,4.77777777777778,4.33333333333333,1, ,1,2,3,2,2,2,3,2,3,4,5,5,1,2,2,2.55555555555556,3.11111111111111,4.5,3.5
3810,4,2,0, ,1,2,4,5,4,5,4,3,2,2,3,4,2,1,4,5,5,3,1,2,5,4,5,2,5,4,4,2,5,4,5,5,5,3,4,3,4,2,4,2,4,4,2,1,2,3,4,3, , ,2, ,3, ,1,2.63636363636364,4.11111111111111,2.16666666666667,3,1,1,1,5,1,2,4,4,1,4,3,2,3,2,4,2.25,2,3.44444444444444,4,3.9
3821,4,0,0, ,1,3,3,5,2,2,4,4,3,4,4,5,3,3,3,3,4,3,4,4,4,5,3,4,4,4,4,3,5,3,5,5,4,5,4,4,3,3,3,2,3,5,1,3,5,5, , , , , , , , , ,2.81818181818182,4.33333333333333,3.5,2,3,2,1,3,1,3,2,2,2,1,2,2,2,3,5,2.75,3,2.33333333333333,2.875,4.5
3823,1,0,0, ,1,2,4,2,4,1,4,3,4,4,4,5,5,4,5,2,4,4,3,3,2,4,1,4,4,4,5,5,4,5,4,3,1,4,4,4,5,5,2,4,5,3,5,5,1,2,3,3,3, ,2, ,3, ,2,2.45454545454545,3.77777777777778,3.66666666666667,3,5,5,4,2,2,4,2,3,2,5,2,2,2,1,1,4.5,3.55555555555556,3.77777777777778,2.5,3.2
3823,4,0,0, ,1,2,3,2,4,1,5,3,5,4,5,5,5,2,5,5,4,4,5,4,4,5,4,4,3,2,5,4,3,4,1,3,1,4,4,5,3,5,2,3,4,3,3,5,5,4,3,3,3, ,3, ,3, ,3,3.54545454545455,4.88888888888889,4.66666666666667,3,2,5,4,4,3,4,2,2,3,1,1,4,1,3,3,3.875,4.22222222222222,3.11111111111111,2.625,4
3826,1,0,0, ,2,2,4,2,4,1,5,3,3,3,3,4,3,3,4,3,3,4,3,1,2,3,2,4,3,4,3,3,2,3,2,4,2,4,4,4,3,4,2,3,2,3,5,5,3,5, , , , , , , , , ,3.90909090909091,3.66666666666667,3.66666666666667,3,4,4,4,3,4,4,3,5,3,3,3,2,2,3,1,3.625,3.77777777777778,3.55555555555556,2.125,3.4
3826,4,0,0, ,2,2,4,2,4,2,5,4,4,2,4,3,5,2,4,2,5,4,4,3,5,4,2,4,3,3,4,4,1,4,2,3,2,4,4,3,4,4,1,3,2,3,2,4,1,5, , , , , , , , , ,4,4,4.66666666666667,2,4,4,4,4,5,5,4,3,3,5,2,3,3,2,4,3.875,4.22222222222222,3.77777777777778,2.625,3.8
3840,1,0,0, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.45454545454545,3.11111111111111,3, , , , , , , , , , , , , , , , , , , , , 
3841,1,0,0, ,1,2,4,2,3,2,2,3,4,3,4,4,5,4,5,1,3,3,5,5,5,4,4,4,3,2,2,3,3,3,4,4,4,4,3,4,3,5,2,3,4,4,3,4,4,2,2,3,2, ,2, ,2, ,2,3.09090909090909,4.11111111111111,3.33333333333333,3,2,2,4,2,3,4,3,1,3,2,2,4,2,3,3,3.375,3.77777777777778,2.88888888888889,3,3.1
3841,4,0,0, ,1,2,4,2,3,1,3,3,3,2,3,4,3,2,4,4,3,3,3,2,3,3,1,4,4,3,2,4,2,3,2,3,1,3,4,3,4,5,3,3,4,3,3,3,4,3,1,3,2, ,1, ,3, ,4,2.72727272727273,3.5,2.66666666666667,3,5,5,4,4,4,3,4,4,2,2,3,3,3,2,3,4,3.44444444444444,3.22222222222222,2.875,2.9
3845,1,0,0, ,1,2,5,5,4,1,3,2,4,5,1,4,5,1,4,5,3,4,2,1,3,3,1,4,5,2,3,3,2,4,1,4,5,2,4,3,2,4,3,5,1,1,4,5,3,4, , , , , , , , , ,3.72727272727273,3.77777777777778,4.16666666666667,4,5,1,1,5,4,3,1,5,1,3,5,4,3,4,2,3.875,3.33333333333333,3.44444444444444,2.875,3.1
3845,4,0,0, ,1,2,4,1,4,1,3,5,5,3,5,2,5,1,5,4,5,5,5,5,3,5,1,5,4,2,5,5,5,3,5,2,4,5,4,5,3,5,3,4,3,5,2,3,5,4, , , , , , , , , ,3.72727272727273,4.66666666666667,3.66666666666667,1,5,2,5,5,1,3,3,1,2,1,1,4,1,3,4,4,4.11111111111111,3,2.75,3.8
3846,4,0,0, ,1,1,4,2,4,1,5,3,5,5,4,5,5,1,4,5,4,3,2,2,5,4,3,5,2,2,5,5,3,5,3,5,4,5,5,4,2,4,4,3,5,4,1,5,3,4,3,3,2, ,4, ,3, ,2,3.27272727272727,4.44444444444444,4.33333333333333,3,3,2,4,5,3,2,1,4,4,3,2,4,2,4,5,3.625,4,3.66666666666667,3.375,4.5
3847,1,0,0, ,1,1,4,2,4,2,5,5,5,4,4,5,5,2,5,5,5,4,5,4,1,5,4,5,2,1,5,4,3,5,4,5,3,5,4,3,5,4,2,4,2,2,1,5,3,4,2,3,2, ,1, ,2, ,4,4.54545454545455,4.77777777777778,3.66666666666667,1,2,3,4,4,3,4,2,2,4,3,2,5,3,1,5,3.375,4.44444444444444,3.66666666666667,3,4.2
3847,4,0,0, ,1,1,4,2,4,1,5,3,5,3,3,5,5,2,5,3,4,4,5,4,5,4,2,5,1,2,4,2,1,4,1,5,2,5,5,3,4,5,1,5,2,4,2,5,4,4,2,2,1, ,2, ,1, ,3,2.81818181818182,4,3.5,3,4,4,4,4,5,5,3,2,5,2,3,4,3,2,4,3.875,4.77777777777778,3.88888888888889,2.75,4.1
3848,1,2,0, ,2,2,5,1,5,1,5,5,5,5,5,5,5,1,5,1,5,5,5,1,1,5,1,5,1,3,5,3,1,5,5,5,1,5,5,5,3,5,1,5,1,4,1,5,1,5,2,3,3,3, ,3, ,4, ,4.54545454545455,5,5,1,5,5,5,5,5,5,1,5,5,5,1,3,1,3,5,4.25,5,4.55555555555556,1.75,4.7
3848,4,2,0, ,2,2,5,2,5,1,3,1,4,4,1,4,5,2,5,5,4,5,3,1,5,3,1,4,1,3,2,5,1,5,1,2,1,5,5,1,5,5,3,4,5,3,5,5,5,1,3,4,3,3, ,3, ,4, ,3.45454545454545,4.88888888888889,4.33333333333333,5,5,5,4,4,5,3,2,5,5,1,5,3,5,1,1,5,4.11111111111111,4.11111111111111,3.75,2.4
3849,1,2,0, ,1,1,5,2,4,1,3,1,5,2,4,4,5,1,5,2,4,4,4,3,2,4,2,3,2,2,3,4,1,4,2,3,2,5,5,3,3,5,2,3,1,2,3,5,2,3, , , , , , , , , ,3.66666666666667,4,3.66666666666667,5,4,4,4,5,5,4,4,3,4,4,2,4,3,3,3,4.5,4.44444444444444,4,2.125,3.2
3849,4,2,0, ,1,1,5,1,4,1,3,1,5,3,4,4,5,1,5,1,4,4,5,1,2,2,2,4,1,2,2,3,1,5,1,3,2,5,4,4,3,5,1,4,1,2,4,5,3,4, , , , , , , , , ,4.22222222222222,4.44444444444444,3.5,5,4,4,5,5,5,5,3,5,5,3,2,4,2,3,2,4.375,4.88888888888889,4.22222222222222,1.75,2.9
3858,1,2,0, ,2,1,4,3, ,3,4,4,5,3,2,5,5,3,5,5,5,5,5,3,5,5,5,5,3,3,5,5,3,5,5,5,5,4,5,3,3,4,3,5,3,4,4,3,4,3,4,3,3,3, ,3, ,4, ,3.27272727272727,4,3.66666666666667,2,1,1,3,3,3,3,3,3,3,2,4,3,3,3,2,3.375,3.77777777777778,3.875,3.875,4.1
3858,4,2,0, ,2,1,4,3,3,1,4,5,5,2,4,5,3,1,4,4,4,4,4,2,5,3,5,5,3,2,4,4,2,3,2,4,5,4,4,2,4,4,2,4,4,3,3, ,4,4,3,4,3,3, ,1, ,4, ,4.09090909090909,4.11111111111111,3.83333333333333,1,1,1,3,5,4,4,4,4,3,2,2,4,4,2,3,2.75,4.25,3.44444444444444,3.25,3.6
3859,1,0,0, ,2,2,3,2,4,4,2,3,4,3,2,4,4,3,5,5,3,3,4,3,5,4,2,4,3,1,3,5,4,3,4,3,5,4,4,1,3,4,3,4,5,3,3,4,4,3, , , , , , , , , ,3.27272727272727,4,4,3,4,1,4,3,2,3,3,3,3,2,4,5,5,3,3,3.375,3.55555555555556,3.44444444444444,4.625,3.1
3859,4,0,0, ,2,2,4,3,4,2,5,2,4,2,3,5,5,3,5,3,3,4,4,2,4,4,3,4,2,1,4,5,2,4,3,2,4,4,4,1,2,5,5,4,2,4,2,4,3,2, , , , , , , , , ,3.72727272727273,4.11111111111111,3.83333333333333,4,3,2,3,3,4,1,4,4,4,3,3,5,5,4,4,4,3.44444444444444,4,3.375,3.7
3863,1,0,0, ,2,1,5,4,3,1,4,3,4,5, ,5,5,4,4,4,4,4,3,4,4,3,1,4,4,4,3,4,2,3,4,4,4,3,4,1,2,4,4,2,4,4,3,2,5,3,3,2,3,3, ,4, ,1, ,3.81818181818182,3.66666666666667,3.83333333333333,3,5,2,2,2,4,2,1,2,2,1, ,2,5,4,3,4,2.88888888888889,2.44444444444444,3.42857142857143,3.7
3863,4,0,0, ,2,1,5,2,3,1,5,2,3,2,3,5,5,2,5,3,4,4,3,2,5,4,1,4,2,4,4,5,5,4,3,4,2,4,3,4,2,5,5,4,4,4,4,4,1,3,3,3,3,3, ,4, ,1, ,3.54545454545455,4,3.83333333333333,4,5,4,4,4,1,1,4,4,4,5,3,2,2,4,2,4.625,3.11111111111111,4,2.875,3.9
3871,1,0,0, ,2,2,4,3,5,1,4,2,5,4,2,4,4,1,4,3,4,4,3,2,3,4,2,4,2,4, ,4,1,5,1,1,4,5,4,2,4,5,1,4,1,3,1,5,4,1,4,3,3,3, ,3, ,4, ,3.75,4.77777777777778,3.5,4,4,2,3,5,5,5,2,4,4,2,4,2,4,2,5,3.875,4.44444444444444,3.77777777777778,2.375,3.11111111111111
3871,4,0,0, ,2,2,5,1,5,1,4,3,5,2,2,4,5,1,5,1,3,3,5,1,4,4,1,5,1,3,4,2,1,5,1,2,4,4,3,1,4,5,1,5,2,3,2,5,5,1,3,3,2,3, ,3, ,4, ,3.18181818181818,4,2.5,3,5,2,5,5,5,5,4,5,5,1,4,3,5,2,4,3.75,4.88888888888889,4.22222222222222,2.625,3.1
3874,1,0,0, ,1,1, ,2,5,1,4,4,5,2,4,3,4,2,5,3,4,3,4,1,4,4,2,4,1,3,3, ,2,5,2,4,2,4,5,3,4,5,2,4,2,4,3,5,2,3,2,2,3, ,3, ,2, ,3,2.45454545454545,3.44444444444444,2.16666666666667,2,4,4,4,4,4,4,4,5,5,4,2,3,3,2,3,3.66666666666667,4.22222222222222,4.66666666666667,2.5,3.4
3874,4,0,0, ,1,1,3,2,4,1,2,5,5,2,5,3,3,2,5,4,4,4,4,1,5,3,3,3,2,4,5,5,2,2,3,4,4,4,4,4,3,5,3,4,1,1,3,4,3,2, , , , , , , , , ,2.18181818181818,3.66666666666667,3.16666666666667,1,3,2,4,4,4,3,4,5,4,3,1,2,2,3,3,3.25,3.88888888888889,3.88888888888889,2.375,3
